"Season","Episode","Character","Line"
"13","9","Butters","Hey fellers! Fellers, do you like gettin' kisses? 'Cause I know a girl that'll give you a great kiss for just five dollars!
"
"13","9","Butters","Sure, Scott! Even if you got diabetes!
"
"13","9","Butters","Boy oh boy, this sure is great! I've been thinkin', Sally: I could probably drum up some third grade customers if you could do kisses before school too. We could make double the money.
"
"13","9","Butters","Aww nuts!  Well, I did have another idea. What if we got another girl to fill in for you sometimes?
"
"13","9","Butters","Well, you know, we bring someone on, show her what to do, and then share all our money together.
"
"13","9","Butters","We could have our very own...  kissin' company.
"
"13","9","Butters","The next key to a successful business is ""innovation."" I think maybe we need to understand that some boys simply can't afford the five dollars for a kiss, so what if we start also charging just two dollars for a hug?
"
"13","9","Butters","Why thanks. Sally, I think your position behind the temp building at recess is perfect. Megan, I'm thinkin' about moving you to the baseball field after school during little league practice.
"
"13","9","Butters","I got a kissing booth set up at the kids' fair on Saturday so Kayla and Ashley, you take turns there. Any girl that sells more than twenty kisses gets  a little sunshine, but if you don't show up for work at all, I'm afraid you get a stormy cloud.
"
"13","9","Kyle","Did you guys hear what's going on? There's like four girls at the school now offering to kiss boys for money.
"
"13","9","Stan","Yeah, I heard that now even Stacey Anderson is selling kisses.
"
"13","9","Butters","Hey fellas. Would anyone like a coupon. We're offerin' two for one kisses today through Thursday.
"
"13","9","Stan","Butters, you're the one doing all this?
"
"13","9","Butters","Yep! I am founder and head CEO of the Butters Kissing Company. Just look at this. 
"
"13","9","Cartman","Damn dude, you made all that money offa chicks?
"
"13","9","Butters","I'm tellin' ya guys, this is the most genius idea I've ever come up with. A lot of boys would pay to kiss my employees.
"
"13","9","Kyle","You didn't think of anything, Butters! Guys have been doing what you're doing for years! You're nothin' but a common pimp! 
"
"13","9","Butters","...A pimp. Huh...
"
"13","9","Butters","Bohy, Kyle was right, Sally. There's guys with kissing companies all over the country. ""The person managing all the women is known as the 'pimp,' while the working women are referred to as 'ho' or 'bitch.'"" Oh, you're a bitch, Sally. 
"
"13","9","Butters","Hey, look at this! There's about to be a big pimp convention, it looks like. I gotta get to that convention, Sally. I could learn all kinds of stuff for our company.
"
"13","9","Butters","Hi there. My name is Butters. This sure is a nice convention, huh? Yeah, I'm just starting out. I really came last minute 'cause I was hoping to learn more about being a successful pimp.
"
"13","9","Butters","Yeah, just about a week now. I have four girls at the moment, but I feel like I could be doing a better job.
"
"13","9","Butters","What's the game?
"
"13","9","Butters","Yes I- I know what you are saying. You don't have to keep asking.
"
"13","9","Butters","I know what you're saying.
"
"13","9","Butters","Yeah! I believe I know what you are saying!
"
"13","9","Butters","Hey Dad!
"
"13","9","Butters","Aw hell Dad, I got lots of girlfriends. Sally's just my bottom bitch.  Do you know what I am saying? 
"
"13","9","Butters","Boy oh boy, really great work, bitches. You all sold lots of kisses today. Except for you, Megan, I'm afraid you get a stormy cloud sticker today.
"
"13","9","Butters","I just hold on to all the money, 'cause bitches can't be trusted with it. We pool all the kissing money together, see? But if you wanna buy anything, you just talk to the bottom bitch , and then the bottom bitch talks to me. Alright, see you after school!  Do you know what I am saying?
"
"13","9","Mr. Garrison","Alright children, I want you to copy down these math problems and solve them before recess.
"
"13","9","Butters","Yo, Bebe. Bebe yo.
"
"13","9","Butters","Bitch you wanna make some motherfuckin' money?
"
"13","9","Butters","Bitch you should be doin' kisses on the playground. You can make fifty bucks a day! Buy all the purses and shoes that you've ever wanted. I'll treat you right, bitch.
"
"13","9","Butters","Oh, alright then.  Hey Wendy. Wendy!  Bitch, don't you wanna start makin' some real fuckin' money?
"
"13","9","Butters","Why you were made for the playground, bitch. You should be out there workin'. Don't you want a new lunch box? Nice new coat? I can get all that for you, bitch.
"
"13","9","Stan","Butters. Dude!
"
"13","9","Butters","What?
"
"13","9","Stan","You can't call my girlfriend a bitch!
"
"13","9","Butters","Oh. Well all I'm sayin' the bitch should be out there workin' is all.  Whatcha doin' bitch? Just givin' kisses to Stan for free? Why you should be makin' some motherfuckin' money!
"
"13","9","Stan","Butters, seriously, if you don't stop this I'll kick your ass!
"
"13","9","Butters","Clyde, here's a hundred bucks. If Stan comes near me, punch him.
"
"13","9","Cartman","Dude, we've created a monster.
"
"13","9","Butters","Come on Wendy, you should be puttin' that mouth to work.
"
"13","9","Mr. Garrison","Butters! Butters, do you have a problem?!
"
"13","9","Butters","All these bitches are kissin' fellers, and they haven't figured out that they can be making some serious fuckin' money!
"
"13","9","Butters","Really glad you joined the company, Annie! Now remember: you're chargin' five dollars for a kiss, two for a hug, and six for half and half. Alright bitch? Alright, how about a freebie?  Ohwoah,  whoopie! 
"
"13","9","Kyle","Butters, I really think we should talk.
"
"13","9","Butters","Sure, Kyle.
"
"13","9","Kyle","Butters, can't you see this is wrong? You've got little boys all over school spending all their lunch money on kisses. Boys shouldn't be paying for kisses. It's wrong.
"
"13","9","Butters","Kyle, every boy pays for kisses. Do you know what I am saying? If you've got a girl, and she kisses you, sooner or later you're paying for it. You've gotta take her out to lunch, take her to a movie, and then spend time listenin' to all her stupid problems. Look, look at Stan right there.  He's gotta sit there and listen to her stupid motherfuckin' problems 'cause she kisses him. If you ask me, that's a lot more than the five dollars my company charges.
"
"13","9","Kyle","Butters, what's happened to you?
"
"13","9","Butters","What happened is that I became a man! I'm sorry I'm not your little buddy anymore, but there's a time people have to grow up!  Do you know what I am saying?! 
"
"13","9","Butters","And that's... three thousand dollars today for Charise. 
"
"13","9","Butters","REALLY great work, bitch! That is another...  sunshine sticker for you.
"
"13","9","Butters","Mmmwhoa boy!
"
"13","9","Butters","And so, I would like to see if there are any housing loan opportunities for some of my employees, and also what kind of corporate tax I should be filing under.
"
"13","9","Butters","It's a kissing company.
"
"13","9","Butters","Oh sure! My black employee Charise over there, one time she made two thousand dollars, on one customer! Can you believe it? Two thousand dollars just to kiss a feller. She currently stays in a motel room, 'cause a lot of her customers see her late.  You wouldn't believe the time of night some fellers wanna kiss.
"
"13","9","Butters","'Course. My bottom bitch keeps a database of all our customers, specially the VIPs, like Senator Morris.
"
"13","9","Butters","Sure! Senator Morris gets kisses every day at lunchtime. You know where he likes to get kissed?
"
"13","9","Butters","In a motel room. Darnedest thing. He must get sleepy.
"
"13","9","Butters","Huh? Why?
"
"13","9","Butters","But I heard ACORN helps pimps and their bitches!
"
"13","9","Butters","Heey! Mr. Daniels! You get kisses from my bitch Roxy in the alley behind Sizzler. 
"
"13","9","Butters","Boy, how do you like that, bitches? Approval for two housing loans and tax-exempt status. File these away, Sally.
"
"13","9","Butters","Whoa whoa, bitches, bitches!
"
"13","9","Butters","Oh. Well we operate on a sixty-forty split here. Bitches have access to Medicare and now, low-income housing loans.
"
"13","9","Butters","What's that?
"
"13","9","Butters","Well wait, hold on now. Why I'd never get in the way of somebody being happy. Well us pimps gotta be good. Even to each other.
"
"13","9","Butters","Wha? Awww.
"
"13","9","Butters","Oh, oh.  Oh jeez. 
"
"13","9","Butters","Gals. Gals, could you all come gather round? Gather round, gals; take a knee.  Gals, I... well I'm afraid I can't do this anymore. I'm gonna be leavin' the company. Well I enjoyed being your pimp and all, it's just that... when I see real love, like what those two people have, well, well it just makes me feel like a... well, like a dick. Well I may be a man now, but it doesn't mean I have the right to be earnin' money for what girls do, whether you're chargin' fellers for kisses by cash or by makin' them listen to your stupid motherfuckin' problems. Well that's your hard work. Bitches, this is your company now, so get out there, and make yourselves some motherfuckin' money!
"
"13","10","Cartman","Oh my God, this is just sooo awesome!
"
"13","10","Stan","I'm having the best time!
"
"13","10","Cartman","Oh, sweet! 
"
"13","10","Butters","Yes! Yehhehehes!
"
"13","10","Cartman","This is awesome!
"
"13","10","Cartman","Dude! That was so badass!
"
"13","10","Kyle","Wrestling is awesome!
"
"13","10","Stan","This is it you guys! We know what our calling in life is now. Tomorrow we are signing up for wrestling class! 
"
"13","10","Cartman","The fuck is this?!
"
"13","10","Stan","Why did they have us put on long underwear.
"
"13","10","Kyle","Well ah I guess in wrestling we're supposed to make our own outfit, and then wear it over this.
"
"13","10","Butters","Ohhh. Yeah, that makes sense.
"
"13","10","Kyle","Alright, so did everyone settle on their wrestling names?
"
"13","10","Cartman","I did. I'm the Rad Russian.  I come from Russian to crush your puny capitalist heads!
"
"13","10","Kyle","Cool!
"
"13","10","Stan","Yeah!
"
"13","10","Butters","Let's do this!
"
"13","10","Cartman","All right!
"
"13","10","Cartman","The Rad Russian.
"
"13","10","Cartman","You capitalist swine, I'll crush you!
"
"13","10","Cartman","Huh?
"
"13","10","Cartman","Okay...
"
"13","10","Butters","Triceratops!
"
"13","10","Cartman","The fuck is this?!
"
"13","10","Cartman","Dude! Dude! DUDE!  The fuck are you doing?!
"
"13","10","Cartman","That's not wrestling, dude, that's fucking gay!
"
"13","10","Stan","Yeah, what are you? A child molester?
"
"13","10","Kyle","Where's all the cool costumes and jumping off ropes and stuff?!
"
"13","10","Cartman","Well this is fucking lame dude! Let's get the hell out of here, guys. 
"
"13","10","Stan","Yeah, this guy probably wants to take pictures of us naked.
"
"13","10","Butters","I got, half a mind to report, r-report you to the police, sir! 
"
"13","10","Cartman","The Wrestling Takedown Federation has several matches planned today. Alright, sooo, here's how we'll do this, guys. I'll come out to the ring first and then Jimmy, you come in and tell me you're gonna kick my ass. Then I'm gonna say ""You slept with my girlfriend,"" and I'll charge you into a head slap.
"
"13","10","Cartman","Then Butters, you come in as the ref all like ""No no, the fight hasn't started yet,"" and that's when Jimmy sneaks up from behind and hits me over the head with a foldaway chair.
"
"13","10","Butters","Okey doke.
"
"13","10","Cartman","Noo, let's save the ""girlfriend is a whore"" line until after Stan headbutts Butters for trying to stop the fight again.
"
"13","10","Butters","Hmboy, wrestling sure is fun!
"
"13","10","Cartman","Alright are you ready to try this, guys?
"
"13","10","Stan","Yup.
"
"13","10","Cartman","Alright, let's start wrestlin'. 
"
"13","10","Cartman","You slept with my girlfriend, Hammerclaw! 
"
"13","10","Butters","Hey! No! No, the fight hasn't started yet. No, bad.
"
"13","10","Cartman","Hey! He slept with my girlfriend, referee! In my country we don't wait for a bell, miste- ah!
"
"13","10","Cartman","Wait for it, wait for the whore line.
"
"13","10","Stan","We'll see about that!
"
"13","10","Butters","Now hold on! I am stopping the fight!  Eoh!
"
"13","10","Kyle","I'll kill you, Triceratops! You made fun of my crippled mother!
"
"13","10","Butters","That's because your mother betrayed my mothers, Juggernaut!
"
"13","10","Stan","You don't come to this country and make fun of it!
"
"13","10","Cartman","And just vhat do you care about your pitiful country?!
"
"13","10","Stan","I served my country! I fought for two years in Vietnam.
"
"13","10","Kyle","Just admit it, Congo! Admit that you lied about me to Irene!
"
"13","10","Cartman","I might have to wait for my hepatitis test, but in the mean time, I have brought my comrade from Mexico to wrestle against you!
"
"13","10","Kyle","Your girlfriend doesn't even like you, Stan the Man! She likes me!
"
"13","10","Stan","You have no idea what you're saying Juggernaut! Irene loves me and I'm gonna marry her!
"
"13","10","Kyle","If she wants to be with you, how about you have her tell all these people here?
"
"13","10","Cartman","Let me tell you something! Let me tell you something! It's true, I love Stan the Man with all my heart, but... I want to be with Juggernaut now.
"
"13","10","Stan","What?!
"
"13","10","Stan","If you love Juggernaut, Irene, then tell him what you did two years ago! How you killed his child!
"
"13","10","Cartman","It's true. I was pregnant with your child and aborted it. 
"
"13","10","Kyle","Irene, no! Why?
"
"13","10","Cartman","Do you know what it's like to have an abortion at seven years old? DO YOU? I've had so many abortions. I just... got addicted to them.
"
"13","10","Stan","Irene, you said you loved me!
"
"13","10","Cartman","I'm not in love with you, I'm in love with abortions. Don't you undestand?! 
"
"13","10","Stan","Holy crap dude, there's a huge turnout tonight.
"
"13","10","Kyle","Good thing we made those changes to the seating.
"
"13","10","Cartman","Alright you guys, let's bring it in.  I think we've done a really great job and let's just keep the energy up, you know, have a good flow, and have fun out there, okay?
"
"13","10","Butters","Yeah!
"
"13","10","Kyle","Let's do this! One! Two!
"
"13","10","Cartman","Oh what a perfect night for fighting. Lo, the moon sets upon the tips of the trees and I, the man known as the Rad Russian, start to stir with the excitement of violence.
"
"13","10","Stan","Only a country like yours can breed men of such discontent, Rad Russian. But you don't know what real pain is! PAIN! Like I've known. Abandoned when I was four years old by my parents. Left to die in a cold and dark sewage tunnel!
"
"13","10","Kyle","So I'm thinking we do the part about Jimmy's relationship with his alcoholic father after you smash Butters onto the table.
"
"13","10","Cartman","You guys! You guys, listen to this! It's amazing!
"
"13","10","Kyle","What dude? 
"
"13","10","Cartman","We just received a letter from the WWE.
"
"13","10","Stan","From the professional wrestlers we saw in Denver?
"
"13","10","Butters","No way!
"
"13","10","Cartman","""Gentlemen, We have heard of your wrestling federation and are quite interested in its popularity. The WWE is delighted to inform you that it will be sending a talent scout, President Vince McMahon to view your wrestling event this Saturday the twenty-fourth.""
"
"13","10","Stan","Vince McMahon is coming to see us?
"
"13","10","Kyle","This is our shot at making it into the WWE. To be real wrestlers. 
"
"13","10","Stan","Omigod! Omigod! Omigod! Omigod! Omigod! Omigod! Omigod! Omigod! Omigod! Omigod! Omigod!..
"
"13","10","Kyle","Oh my God... Oh my God...
"
"13","10","Butters","I'm freaking out...
"
"13","10","Kyle","Omigod! Omigod! Omigod!
"
"13","10","Cartman","Okay guys! Guys, listen! We seriously have to focus here! We have exactly three days before the scout is here to see us wrestle. We gotta step it up and work it like never before.
"
"13","10","Stan","Alright it's time to start the second act. Let's bring the crowd back in from intermission and then improvise some stuff for Saturday!
"
"13","10","Kyle","I left my wife today. Walked out of the apartment without saying a word. I ran away from my responsibilities... just like I always do.  And I, again, am alone. 
"
"13","10","Stan","Here he is, hiding in the forest as I told you. 
"
"13","10","Butters","Juggernaut! There is to be an Ultimate Smackdown this Saturday! Are you going to run from that as well?
"
"13","10","Kyle","I'll fight anytime, anywhere!
"
"13","10","Stan","What do I do? Juggernaut is my long lost brother.  And yet Congo saved my life in Nam. 
"
"13","10","Cartman","Thanks for coming, guys. I'm sure you're wondering why I've called you here to Sizzler.
"
"13","10","Kyle","Yeah, what's this about? We should be writing our monologues for Smackdown.
"
"13","10","Cartman","Well guys, Kenny and I have been talking.
"
"13","10","Cartman","And, I mean, Smackdown might be our one shot at making it into the WWE, right? I mean a shot like this might never come again.
"
"13","10","Stan","Yeah?
"
"13","10","Cartman","Well, the way we see it, we have three primary obstacles in making Smackdown a great show: Token, Butters, Jimmy.
"
"13","10","Kyle","What are you talking about?
"
"13","10","Cartman","Guys, let's face it: they can't wrestle for crap! I mean, every time I wrestle with one of them, they flub a line or blow their monologue. And Token? He has no emotion, no timing, he's the worst wrestler I've ever seen!
"
"13","10","Stan","He's right.
"
"13","10","Kyle","What?
"
"13","10","Stan","Dude, it's really hard to do your best wrestling when you're up against Token.
"
"13","10","Cartman","Right?
"
"13","10","Stan","And Butters and Jimmy I mean, they're okay but, they're never gonna make it as professional wrestlers.
"
"13","10","Kyle","Well, so then WWE will recruit us and not them.
"
"13","10","Cartman","No dude, they're gonna hurt our chances.
"
"13","10","Cartman","Because we all know that the new material I've written is stuff those guys can't handle, and we'll suffer from it!
"
"13","10","Kyle","So what do we do?
"
"13","10","Cartman","Yep. We've gotta bring somebody else on who can handle the more difficult roles that we can wrestle against instead of those guys.
"
"13","10","Stan","Somebody who can do the harder stuff we've written so that Token, Butters, and Jimmy can have smaller parts.
"
"13","10","Kyle","How do we find somebody who can wrestle that well?
"
"13","10","Cartman","It's simple. We just gotta hold tryouts.
"
"13","10","Cartman","Number seventeen step forward, please?  You're wrestling a Muslim immigrant. You suspect he could be a terrorist and your parrents died in the 9/11 attacks. Go!
"
"13","10","Cartman","Thank you! Number twenty-four?  You're wrestling for the right to marry Mackenzie Phillips, but just learned that she had sex with her father uh, go!
"
"13","10","Cartman","Thank you. 
"
"13","10","Kyle","That guy's a pretty good wrestler.
"
"13","10","Stan","Yeah yeah, not bad.
"
"13","10","Cartman","Let's see uh, can we get number thirty seven to step forward again.  We just wanna get to know you all a little better. What can you tell us about yourself?
"
"13","10","Stan","Damn dude, that is some badass wrestling.
"
"13","10","Cartman","Yeah, this guy crushes.
"
"13","10","Kyle","He's here! Vince McMahon is here! 
"
"13","10","Stan","He's here, Ohh my God  Omigod omigod omigod omigod omigod omigod omigod omigod omigod o-
"
"13","10","Cartman","Alright, places everyone.
"
"13","10","Cartman","Welcome to this performance of Wrestling Takedown Federation: Smackdown. 
"
"13","10","Stan","Juggernaut? Juggernaut, hey, what's goin' on?
"
"13","10","Kyle","You know what's goin' on. It's Smackdown tonight. Which means we might have to fight each other.
"
"13","10","Stan","Heyhey whoa, you shouldn't be fighting anybody. What about your cancer?
"
"13","10","Kyle","Wait a minute. Who is that?
"
"13","10","Stan","It's Triceratops, and he's with Irene. 
"
"13","10","Kyle","You aren't welcome here, Triceratops!
"
"13","10","Cartman","My man can do whatever he wants.
"
"13","10","Cartman","You're just gonna have to deal with that.
"
"13","10","Butters","No Irene, please! Just this once, do not abort this baby!
"
"13","10","Cartman","My body, my rights! In fact, I'm jonesing for the rush so badly, I don't think I'll make it to the clinic.
"
"13","10","Stan","No, you can't possibly mean that-!
"
"13","10","Cartman","Yes! I think maybe I'll have another abortion! Right here, right now!
"
"13","10","Butters","There's someone here to wrestle you, Irene! A baby you aborted many years ago survived! And he's here now!
"
"13","10","Cartman","You! Get back in the trashcan where you belong!
"
"13","10","Stan","Irene, there's no way we could let you here, and I'd let you something informal like that.
"
"13","10","Butters","Stay out of my business Sergeant Hammerclaw! You just stay out of my way!
"
"13","10","Butters","Are you sure?
"
"13","10","Cartman","O, how I long for the spring meadows of Russia! The soft Russian sky!
"
"13","10","Stan","When are you going to face reality, Congo? Just because you were raised by panthers doesn't mean you are one!
"
"13","10","Butters","He's closer to a panther than you'll ever be!
"
"13","10","Cartman","Just let them crawl back to Mexico Sergeant Hammerclaw.  We can't... might as well go back to your land of burritos, tacos, and take this aborted baby where it will fit in right with all the other aborted babies in Mexico!
"
"13","10","Kyle","What?
"
"13","10","Stan","Dude.
"
"13","10","Cartman","Hey, what about us? Our show? 
"
"13","10","Cartman","This is all your fault, Kyle! You screwed up the second act!
"
"13","10","Kyle","Me?! It was your stupid-ass writing!
"
"13","10","Stan","What?? 
"
"13","10","Stan","Don't go pointing fingers at me, partner! You have no idea what you're talking about, and it wasn't... 
"
"13","10","Cartman","Oh, don't start with me, Kenny!
"
"13","10","Cartman","Kenny! I'm-
"
"13","11","Stan","Wow cool.
"
"13","11","Randy","Pretty neat birthday, huh Stan?
"
"13","11","Stan","Yeah, this is gonna be awesome.
"
"13","11","Randy","MEMEME. I wanna kiss it! I wanna kiss it!
"
"13","11","Stan","What the hell is that? 
"
"13","11","Randy","Hey pal.  Sorry your birthday got a little ruined by the Japanese.
"
"13","11","Stan","Dad, why did they do that?
"
"13","11","Randy","Well Stan, the Japanese just... don't really like dolphins very much. Certainly not as much as us normal people do. But hey, at least you still got your T-shirt!   And you always have your neat picture. 
"
"13","11","Cartman","Can't read my, can't read my, 
No he can't read my poker face. 
She's got to love nobody. 
Can't read my, can't read my, 
No he can't read my poker face. 
She's got to love nobody. 
Papapa poker face papa poker face. 
Mumumumuh. 
Papapa poker face papa poker face. 
Mumumumuh.
"
"13","11","Stan","Guys... guys...  Look, I really think it's time for us to do something. This is all getting way out of hand.
"
"13","11","Cartman","What do you mean? This song is sweet.
"
"13","11","Stan","No, not the song. I'm talking about the Japanese killing whales and dolphins.
"
"13","11","Kyle","Dude, they've been doing that for a long time.
"
"13","11","Stan","So? Dude, don't you guys care? We have to do something?
"
"13","11","Kyle","What are we gonna do, Stan? It's, it's not like we can change the way an entire country thinks. I don't like it, but it's just the way they are.
"
"13","11","Stan","It seems like everyone has an attitude of ""that's just the way they are"" or ""that's just the way it is""! Nobody likes it, but everybody's too busy to do anything about it!
"
"13","11","Cartman","I'm not too busy, Stan.
"
"13","11","Stan","You're not?
"
"13","11","Cartman","No, I just don't care. At all.
"
"13","11","Stan","Kenny? You don't care about whales and dolphins being slaughtered?
"
"13","11","Cartman","Stan, me and Kenny don't give two shits about stupid-ass whaaales!
"
"13","11","Stan","You know, when all the whales and dolphins in the world are gone, people are gonna wish that at some point they had taken a little time to care just a little goddamn bit! 
"
"13","11","Cartman","I wanna roll with him a hard pair we will be.
I don't give a crap 'bout whales so go and hug a tree.
"
"13","11","Butters","Hey Stan! I heard you were looking for people who care about the Japanese slaughterin' whales.
"
"13","11","Stan","Yeah. Butters, do you wanna help?
"
"13","11","Butters","Nononono, I got stuff to do. But I wanted to tell you there's these fellers on TV. They go out in the ocean an' try to stop the Japanese wherever they are.
"
"13","11","Stan","Really?  People who are doing something?
"
"13","11","Butters","I watch their show all the time. And, they take volunteers.
"
"13","11","Stan","Then that's where I belong.
"
"13","11","Stan","Sweet! 
"
"13","11","Stan","Yeah. Hell yeah! Let's do it!
"
"13","11","Stan","Whoa, wait wait, we don't wanna just lie about stuff.
"
"13","11","Stan","Well, 'cause then we're just douchebags, dude. Come on, they're right here. Let, let's get hardcore!
"
"13","11","Stan","Wait, that's it?
"
"13","11","Stan","Those guys are always covered in dolphin and whale guts. They don't care if they stink. Come on, let's break their boat.
"
"13","11","Stan","I thought you guys were pirates in a war!
"
"13","11","Stan","Pirates don't worry about the law! You guys said you were badasses!
"
"13","11","Stan","What you assholes acted like you were doing? 
"
"13","11","Stan","Wait for it... wait for it... NOW! 
"
"13","11","Stan","No I, I don't really care about the TV show, I'm just trying to stop the Japanese from killing dolphins and whales.
"
"13","11","Stan","...No, I don't care about the show.
"
"13","11","Stan","I just want people to know that you can stop the Japanese if you have some real goddamned balls
"
"13","11","Stan","Can we please just talk about the actual whaling problem for a second?!
"
"13","11","Stan","Screw this, I gotta get back to work!
"
"13","11","Stan","Would you mind stepping back a little?
"
"13","11","Stan","No- Dude, we really can't take any more volunteers.
"
"13","11","Cartman","Ahall right dude, this is pretty sweet! .
"
"13","11","Stan","Oh no, no, NO.
"
"13","11","Cartman","What dude?
"
"13","11","Stan","Oh what? So now that I have a hit TV show you guys care about dolphins and whales?
"
"13","11","Cartman","We always have.
"
"13","11","Stan","I asked you guys to help me and you said no!
"
"13","11","Cartman","That's not what we said.
"
"13","11","Stan","You said ""Stan, me and Kenny don't give two shits about stupid-ass whales!""
"
"13","11","Cartman","We were talking about Wales the country.
"
"13","11","Stan","Look, if you admit that you're only doing this because you wanna be on TV, then I'll consider it! Admit you just wanna be on TV!
"
"13","11","Cartman","Kenny!  I deserve to be on TV.
"
"13","11","Stan","Take us out of port! All hands to stations!
"
"13","11","Cartman","All right! Let's go save those whales, you guys! 
"
"13","11","Stan","As soon as we get there, we've gotta deploy the tracking device! We can't let those whales get hurt! 
"
"13","11","Stan","Oh the Japanese wanna play that way, huh?!
"
"13","11","Stan","What? 
"
"13","11","Stan","What? Dude, we're trying to get to some whales.
"
"13","11","Cartman","Your show is fuckin' gay, dude!
"
"13","11","Stan","Screw this! Turn hard to port! 
"
"13","11","Stan","Dude, fuck you!
"
"13","11","Cartman","Really tough, you know. It's... really hard. It's like , we've dedicated all this time and all our lives to saving these majestic creatures.
"
"13","11","Cartman","Shhh, Kenny...  Old Ken is taking it especially hard. He's always loved dolphins so much that he-  Yeah yeah but, but keep it in a two-shot, though.  Yeah, keep it there.  He's always loved dolphins so much that he would do anything.
"
"13","11","Stan","What was that? 
"
"13","11","Stan","It's like... they know. 
"
"13","11","Stan","They do know. They know everything I've been trying to do for them.
"
"13","11","Cartman","Our gentle friends of the sea have saved the day. Because they know that only we can save them from the Japanese. 
"
"13","11","Stan","Jesus Christ!  We've gotta get something to shoot 'em with!
"
"13","11","Stan","I, I can't, I can't believe it.
"
"13","11","Cartman","Dude, you know what? Japanese people really do not like whales.  Uh oh.
"
"13","11","Cartman","Well I'm in Japanese prison Lawd
Japanese prison got me down
Said I'm in Japanese prison Lawd
Don't belong here, my eyes are round.
"
"13","11","Stan","Will you stop that?
"
"13","11","Cartman","Oh, I'm sorry. Am I making things uncomfortable for you Stan? It's your fault me and Kenny are in this mess!
"
"13","11","Stan","Things are bad enough without you being a smartass! There's whales out there being slaughtered right now and I can't do anything about it, so just keep quiet!
"
"13","11","Cartman","You don't have a TV show anymore, Captain, so you can just suck my Japanese-imprisoned balls! 
I'm in a Japanese prison Lawd. 
Japanese balls got me down.
"
"13","11","Stan","You speak English.
"
"13","11","Cartman","Sir, we actually don't give two shits about you killing whales. Can we go?
"
"13","11","Stan","Why do you do what you do?! Do you know that ninety eight percent of the world is against whaling?! Why can't you just stop?!
"
"13","11","Cartman","What dude?
"
"13","11","Cartman","Sorry.  A little gassy. 'Scuse me.
"
"13","11","Stan","Ummm, where did you get that picture?
"
"13","11","Cartman","So that's what this has all been about?
"
"13","11","Stan","Dude, it wasn't actually and dolfin and a whale who bombe Hiroshima. It was the-
"
"13","11","Cartman","Zzzzt zzzzsssht!  Dude, they won't rest until whoever is responsible is completely wiped out.
"
"13","11","Stan","Oh, right. Look, I... I thnk I can make everything okay here. Can I just use a phone?
"
"13","11","Kyle","Hello? Stan?
"
"13","11","Stan","Dude, are you sitting at your computer? I need you to do something for me.
"
"13","11","Stan","Mister Prime Minister, Japanese officials, there's something you need to know. The photo you were given of the Enola Gay was doctored. Because the real bombers feared retaliation so badly that they... simply pointed the finger at somebody else. My government has authorized me to give you the original photo, unaltered, so you can finally know the truth.  Dolphins and whales were just framed by the real bombers.  A chicken and a cow.
"
"13","11","Randy","Great job, son. Now the Japanese are normal, like us.
"
"13","12","Cartman","Isn't this great, you guys? Gettin' away from it all, leaving all our cares behind?
"
"13","12","Stan","Yeah, and they said the weather's gonna be nice like this all day.
"
"13","12","Kyle","This... is exactly what I needed.
"
"13","12","Stan","Aww! Not those guys again! 
"
"13","12","Cartman","God damn it, why is it every time we try to have a relaxing day a bunch of asshole on their Harley motorcycles show up?! 
"
"13","12","Stan","God! Shut up!
"
"13","12","Cartman","Piss off, you stupid assholes! 
"
"13","12","Randy","Isn't this great food?
"
"13","12","Randy","You know what's really interesting is that-  ...what's really interesting is that this place has a new owner, and that-
"
"13","12","Cartman","Excuse me. Excuse me! Hey assholes!  You guys know that everyone thinks you're total fags, right.
"
"13","12","Cartman","You know, when people like you drive down the street with your unnecessarily loud motorcycles thinking you're all cool. Everyone is actually laughing at you and calling you pathetic faggots. You do realize this, right?
"
"13","12","Cartman","No no, no, nobody is intimidated, actually. Everyone realizes that people who are so needy for attention they need to dress up and be as loud as possible are you guys and sixteen-year-old girls! Just wanted to let you know, you're fuckin' fags. 
"
"13","12","Kyle","Broflovski looks for Kenny to get clear for the pass.
"
"13","12","Cartman","But Cartman isn't letting up on him. 
"
"13","12","Kyle","Oh, what the hell?! 
"
"13","12","Stan","God damn it God damn it!
"
"13","12","Stan","All right, thanks for coming, everyone. As you all know, the Harley problem seems to be getting worse, and nobody is willing to do anything about it.
"
"13","12","Kyle","Yes.
"
"13","12","Cartman","Agreed.
"
"13","12","Stan","Now, we have some ideas, and we'd love to hear your ideas, and I think together we can-  ...and I think that together we can come up with a way to get rid of these fags once and for all.
"
"13","12","Kyle","Sounds good.
"
"13","12","Cartman","Ni-nice, okay.
"
"13","12","Butters","What are you guys talkin' about? Harleys are neato!
"
"13","12","Cartman","What?
"
"13","12","Butters","I always thought, someday when I grow up I'm gonna get a Harley. Then people will have to notice me, and they'll have to deal with my shit for once. The open road! The wind on my face! I'll go from city to city! Rowrrowrroowwrr! Everyone lookin' at me! ""Who's that guy? He must be a Hoo- he must be tough!"" Vromvrom, vromvrom, vrooom! I'll have my girl on the back seat holdin' on to my fat belly - sure she's missin' a few teeth, but she thinks I'm coool. That's why, when I grow up, I'm gonna be a Harley rider!
"
"13","12","Stan","...That makes perfect sense, Butters.
"
"13","12","Butters","It does?
"
"13","12","Stan","Yes, now get out of here.
"
"13","12","Butters","Okay. 
"
